Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Late-demographic dividend,LTE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1502120.558,1188879.239,1410323.386,1286835.445,1289175.905,1411825.036,1568101.332,1406988.63,1517703.246,1549425.092,1610032.004,1533657.121,1568753.11,1658085.036,1393664.863,1388728.025,1482359.067,1503285.072,1528868.11,1524100.045,-375433.6279,-353453.0944,-285253.5865,-361633.2986,-410217.1138,-443829.917,-440315.4408,-444312.1835,-409181.7057,-433552.5181,-485123.255,-451482.3747,-456147.669,-537364.9343,-518020.5254,-504930.8229,-554852.2857,-637401.2069,-554199.5743,-569564.9716,-508919.5872,-534224.5005,-387689.9912,-408883.3077,-548096.8959,-543642.5271,-517084.5671,,,,,,,
Lithuania,LTU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,72181.38118,72176.12219,75719.90012,79507.58137,83146.88684,73036.49204,75838.36414,78502.0907,81361.14038,84234.60291,86897.33393,87576.6402,88575.55196,90400.21861,92375.28052,94312.53581,95693.05126,95561.76594,99688.82412,100589.7609,-2888.775879,-2759.086914,-969.3300781,-461.4268799,-845.9046631,-1264.605957,-1275.485962,-1050.306885,-1104.702881,-1041.175171,-1085.796021,-1181.244141,-1211.446045,-1185.940918,-1079.082886,-891.3728027,-1021.982178,-2121.723145,-2148.238159,-899.1121826,-762.0250244,-1388.748169,-1581.81604,-1023.513916,-1314.58606,-1730.151367,-1825.264038,,,,,,,
Luxembourg,LUX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-23.86970825,-17.99405029,7.442441406,46.67578369,-5.467595215,27.73944092,39.01517822,42.76988281,32.95753418,27.56760986,34.73349062,48.58292412,25.56499922,29.59795322,-7.966272949,-27.04228877,-20.31864316,577.788645,-29.80380811,-30.41247969,-339.5267334,-323.401001,-285.6384277,-307.319458,-264.3895264,-172.1266479,-151.4265137,-115.5657654,-138.3913422,-139.894165,-83.15022278,-109.2895203,-99.43896484,-83.90148926,-94.58172607,-65.80957031,-93.5581665,-96.59521484,-63.05255127,-17.70272827,-27.22451782,-36.58380127,113.5576172,175.3275146,138.1496582,-606.556488,-1224.631714,,,,,,,
Latvia,LVA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,25984.7677,25976.93192,27030.28196,28258.13281,29720.5319,28033.68177,29470.31289,30551.97937,31916.43507,32980.57473,34474.3697,34852.57406,35301.02663,36463.93615,37899.8601,39518.7641,40329.13696,40179.14072,42262.23618,43182.67589,-1518.642822,-1287.283691,-706.4913025,-621.6191406,-651.2918396,-533.3598022,-573.7173157,-417.0967712,-423.8959961,-324.4526978,-329.2681885,-253.5073853,-200.987793,-193.2476501,-187.0048523,-190.9719849,-115.1768188,-129.8121033,-34.25076294,-3.882843018,145.2007446,301.3146362,-23.60986328,-68.25665283,-168.217041,-328.4675903,-747.1563721,,,,,,,
"Macao SAR, China",MAC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,147.8474523,148.6796284,155.5311173,217.2060007,211.1540326,202.3712131,188.4611553,25.76875734,,,171.6503513,114.313635,138.4209511,188.1229586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-616.7191553,-639.951582,-524.2070752,-293.4849609,-247.7720459,-173.6441162,-220.7020264,-304.4351074,-351.9628174,-480.2509277,-581.2499512,-657.4136719,-770.6141602,-861.207959,-862.2277832,-964.4076172,-1048.066992,-1582.377979,-1381.187549,-1601.813037,-2814.27124,-1805.526855,-1841.197998,-905.4648438,-1494.17334,-1102.996826,-1355.394531,-1601.999023,-1564.010742,-1614.510742,-2014.809082,-1591.315918,-1728.891602,-962.8300781,-550.8676758,-1532.670898,192.9487305,35.34423828,1845.950195,2422.911133,2854.782715,3425.379883,4960.088379,5369.21875,4386.330566,6184.521973,5825.536133,,,,,,,
Monaco,MCO,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,6671.825574,6676.167651,6802.033228,6888.788159,7081.084216,7411.258936,7396.097107,7541.803064,7788.418799,7943.307019,8410.729248,9765.358301,10518.62797,11959.67916,13621.34258,15676.69573,17276.19751,17012.55862,20581.22856,21657.11865,-1328.240845,-1070.18689,-35.74041748,170.2996063,155.336853,87.74113464,37.27923584,181.6183014,169.0829697,178.630394,73.87289429,83.43231201,118.716095,156.6809082,101.8682861,-106.3757019,-5.436859131,141.1139832,341.9766846,62.29745483,137.6932678,95.83377075,-64.28363037,-42.89483643,-110.3822021,141.2646179,11.22564697,,,,,,,
Madagascar,MDG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,20837.9606,12352.06348,13282.72382,14273.72781,12716.62059,14937.89135,13394.93951,15438.30707,16374.60653,21359.23947,18357.25527,16292.52601,18325.60226,18732.02695,15355.06398,15665.71989,14523.25502,18944.36408,14640.67006,15890.91651,-22.98820686,-117.7841167,-115.3138752,-114.8413868,-106.3498878,-28.18186951,-94.12278748,-192.2159042,211.7717228,221.6600132,89.36642075,-41.97682571,-547.6186981,-212.5194702,-173.6006699,-149.811554,-278.4442825,-391.7133713,-369.5392761,-385.3603745,-379.0833588,-110.6671143,440.8759613,686.3171387,767.6964645,1097.809441,993.9531326,,,,,,,
Maldives,MDV,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-4.000556833,-3.81983812,-4.012642739,-2.88617488,-2.084159014,-4.040074654,-3.93586285,-7.340990839,-26.35474769,-19.04407542,,,,,-4.289625191,17.38146609,23.81221921,17.84558934,31.64259553,,112.9469806,92.64768943,164.5092735,135.1027067,97.40461621,108.4942691,119.9605426,207.5167487,165.0211203,271.8750573,209.7342599,203.4873035,238.5943188,97.50571588,266.0801437,221.3688282,285.9155095,279.5981573,230.1629731,288.8684737,212.5707873,210.0821466,320.4522368,235.8922122,434.5846781,359.6994477,736.9852789,,,,,,,
Middle East & North Africa,MEA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,36878.37486,36390.89723,38364.30675,38914.06544,42710.61438,45208.72799,43041.03106,45914.19812,43695.39593,52580.32806,52434.38416,52465.50928,62367.15251,62350.09991,60361.28239,51683.86956,45139.48929,18469.17817,38881.21393,30956.95823,-42838.77227,-32762.39448,-34882.64938,-38660.03018,-49227.58259,-48991.91077,-51699.54506,-62843.54055,-55049.55142,-51896.50195,-65823.04524,-56460.79202,-63639.20122,-72502.37828,-40192.50782,-23200.43114,6035.37482,-3609.616072,14510.52005,-3472.72403,-1063.789143,8171.510304,50815.11426,67955.15002,91711.18682,74062.40546,56339.75653,,,,,,,
Mexico,MEX,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8109.193545,11781.61468,12340.72241,13380.11488,16981.05755,17727.1672,15598.62409,19818.43978,20959.39705,32265.45966,27421.19352,22082.95456,38937.79339,27791.13048,38814.50953,33260.85836,37839.3052,33506.83739,43785.68505,38341.26109,-19790.22266,-26103.10742,-26216.66016,-7561.675781,-5065.519531,-8268.701172,-2364.722656,8398.869141,12929.95508,6110.361328,12363.03906,12426.18359,13880.47852,24822.88086,26893.48242,27473.28906,36357.43555,35648.36914,56360.01758,44852.75781,36071.31445,40323.51367,18410.99414,17505.50977,22687.25586,40170.7207,57197.25391,,,,,,,
Marshall Islands,MHL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2730898.458,2078302.45,2741969.592,2530874.293,2095332.414,2213911.926,2474274.451,2760300.3,2651951.643,2807245.636,3010124.668,2692509.257,4259390.837,3778087.721,2668691.836,2579784.581,3032991.486,3771253.569,2871914.658,2728231.932,-643925.608,-590887.4685,-544095.5346,-604018.321,-662303.0132,-690546.9253,-682409.6996,-678461.7104,-636910.0276,-679414.2201,-706746.7123,-625207.6331,-623549.995,-709347.2683,-662856.3967,-661776.8078,-689668.5291,-730291.494,-621483.1289,-676177.9548,-586067.3207,-543801.9072,-374035.7414,-400338.234,-517405.5632,-570773.0501,-616417.3086,,,,,,,
North Macedonia,MKD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,181.0420776,184.2409448,256.0348438,216.7878784,118.1227905,426.6179883,155.3801611,-11.83788696,-1188.862993,-1221.840281,-1021.016932,1500.010843,1180.041882,845.3908459,1025.363879,1119.078961,1165.330945,1433.102197,-967.4360645,589.2037354,-816.6679077,-86.18371582,886.3374634,601.4314423,236.3789978,-80.68411255,-69.44604492,-124.4460449,-175.9108887,-145.6451721,-145.2494812,-159.8182373,-181.4537659,-145.7822266,-203.6854858,-224.9863281,-218.8627319,-450.0400696,-478.4046631,-74.35110474,-321.2166748,-434.4308472,-609.9317627,-586.015564,-581.7414856,-1204.721466,-1436.731537,,,,,,,
Mali,MLI,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11699.90093,11435.57135,11318.41045,12172.81773,9769.849439,10351.7456,10531.00196,12210.06755,10493.26842,11356.56514,13918.66267,11776.28585,13447.2861,12577.53026,12511.8744,11444.76355,11500.6414,11881.12413,11025.94959,12060.66054,-92.22874546,-157.4609184,-164.0952892,-162.5010891,-336.3825207,-365.7812767,-322.1464424,-415.1710892,-49.06499958,-24.84771729,641.8160458,791.5508184,594.0963087,519.8775721,607.8610153,774.6796837,1022.239111,1117.278521,1115.034541,1581.109021,1780.524111,2135.981357,2136.8922,2154.518318,2245.868138,2593.753145,3643.578605,,,,,,,
Malta,MLT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,8.703831604,8.656871826,10.72350475,9.989785721,10.05418427,9.752434448,7.929698517,12.00382616,11.58266318,10.03786809,16.58374771,16.04630745,13.46294937,11.51060226,15.38853683,6.090778732,19.85914474,-69.37157516,22.23901318,19.8994796,-11.15693045,2.6471591,-5.221448421,-2.546329975,-3.809816837,-4.933496952,-0.185539246,-5.816029549,-12.5666666,-6.232311249,6.422921181,16.42711878,17.13090658,17.73094368,24.58734369,-72.908319,126.6387453,54.23428822,231.6438847,154.2923994,254.3365636,250.7817965,471.7981558,439.2679873,467.1803627,-291.9286537,-657.8694897,,,,,,,
Myanmar,MMR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,543511.5581,342338.3775,438005.4784,644171.2522,346245.8601,338241.9042,324735.7723,518585.5018,636215.2908,546796.2347,657617.3395,567789.7976,561355.546,1093226.25,617119.843,513917.2192,610754.9581,833408.4059,645658.4897,431852.5294,-255.7384033,-210.6073427,-348.0720825,-346.9605408,-372.6895752,-368.3554077,-355.8959045,-394.0189209,-379.77771,-99.99871826,-315.550415,-112.7233276,-156.9551392,50.40026855,180.2781372,138.9002686,76.21530151,-93.41748047,-35.19641113,69.30249023,-123.1139832,118.2870789,2835.934021,3092.040039,1923.569031,3205.867249,5188.224182,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,26347.3681,26651.40699,27082.53484,27542.53485,29959.43055,31507.12981,30021.50952,31738.26249,30482.74364,34198.82139,33881.39011,31518.39041,41574.11224,37569.78369,36145.95594,36140.01881,30867.07941,10803.38283,28801.56662,27329.55266,-28556.31332,-22478.02037,-35425.6434,-36480.91318,-43262.54293,-42797.40397,-39747.70606,-34237.846,-33607.90994,-32300.9485,-38184.42546,-35891.41217,-40753.29916,-45447.7427,-42714.54349,-32938.7106,-12825.65826,-22892.04708,-16635.72501,-11505.14572,-23102.82898,-13586.03051,-4747.804791,10722.37514,26590.93974,7204.015268,-5957.806442,,,,,,,
Montenegro,MNE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1088.936768,2507.359115,3485.040498,5394.243939,6923.362115,8485.380316,9874.605809,11379.33078,13194.40249,14004.90251,16101.60184,17899.55016,19384.01251,21099.56829,22252.24879,21495.90723,23275.29568,24078.47118,27417.2659,28976.33495,-193.2922058,-71.0605011,-60.68531799,-47.00524902,-53.39442444,-44.19994354,-45.08907318,-23.89993286,-19.97969055,-26.37523651,-23.23187256,-11.8177948,-26.35351563,-22.71746063,24.02997589,1378.264511,1586.608994,1593.469635,1403.698593,1605.738083,1320.499817,2273.388,3184.501617,3291.31369,3389.627472,1710.732147,-224.2606201,,,,,,,
Northern Mariana Islands,MNP,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,15886.38166,9635.899258,10373.31008,11152.64255,10030.26565,11746.66878,10687.59493,12247.52497,13004.7575,16737.83201,14488.64638,13130.72453,14715.8795,14965.06979,12504.70928,12695.75461,12070.6863,15594.4444,12190.43462,13344.84426,-21.48072815,-13.53341675,-30.20350266,-28.68477631,-12.66330528,-44.32505226,19.6765995,63.87799454,108.9993763,144.7078075,94.04189682,-142.8813934,17.66197586,-91.76330948,-233.5639725,-226.5353928,-266.7598591,-476.8765774,-356.9077992,-342.2731953,-500.7903128,-443.122407,-512.7604074,-419.0716763,-413.6293392,608.2105789,680.8293877,,,,,,,
Mauritania,MRT,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,207.0556608,213.358071,210.6814511,239.7937596,261.6800073,257.5720796,214.8953703,231.2157373,241.1766479,288.0878233,343.9979976,250.7126671,225.2492324,237.8588565,362.7577895,359.2112324,225.0443885,132.476134,452.0159048,495.7998943,356.2748394,284.4125633,-431.5168686,-394.0876884,-41.65500641,-73.77469635,79.78994751,9.457733154,-131.3339996,-19.82987213,-171.8831444,-230.3155708,-150.4202309,-173.4523621,-170.955925,-185.8948898,-382.7709923,-247.0601196,-181.6720123,42.12261963,-88.46035767,-56.96767807,49.89700699,-174.0020943,85.12872696,488.0965691,275.6549759,,,,,,,
Mauritius,MUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,280.4142416,280.8888494,285.8835264,297.40945,322.3736987,323.8288802,207.544227,215.777433,208.9230682,262.3837641,266.2798223,158.23089,134.5481819,143.4128617,152.8520865,137.1809577,130.855071,-91.25422036,181.5121554,213.6875805,215.220686,191.0902157,242.5218887,433.7614789,790.785666,762.6378927,792.3184462,728.8643494,865.2883558,1210.779556,1131.11381,879.6762323,1080.016489,1115.595879,715.1201382,793.3212624,972.4598484,966.6264238,885.2652483,877.5468588,969.8798265,863.3200674,954.1711607,1001.734092,1056.819782,1097.647822,1217.692702,,,,,,,
Malawi,MWI,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-186.9524098,-131.6611754,-54.465095,11.81189507,54.87676174,84.85430919,215.4964722,319.1321284,327.5259408,348.8812688,432.2470403,502.0740546,563.9265537,628.3929489,692.657179,742.3856585,787.6162516,716.7193187,814.0394413,916.5537488,61.08055878,3.943199158,14.86249542,120.9296913,4.752609253,-40.67090225,-14.06406784,-123.9533997,-18.98970795,-8.756988525,-43.15565491,-94.69309235,-139.386879,-129.3252487,-144.9367981,-173.4871216,-165.8759918,-158.9512329,-103.5603638,-40.53918457,-201.4056015,-86.66220856,-77.61772156,26.35666656,-135.7030869,11.67269897,174.4018936,,,,,,,
Malaysia,MYS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,75381.32807,50865.98707,62749.39902,87835.50958,51932.33617,51515.53484,49772.96,74122.58702,88635.29564,78876.58778,93540.18163,82412.87203,83255.44061,146163.4764,89025.25005,76879.61323,89300.55708,114381.0844,93529.12593,68142.41015,1345.851318,-2116.36084,417.9536133,-3131.606445,-2875.489014,-2139.995605,-2354.880371,-2384.290527,-199.0192871,-1183.399414,-1985.963867,-1476.77832,-2410.388672,-3709.121582,-4846.287598,-7201.919434,-7665.399414,-9034.329102,-8465.660645,-6512.949707,-1219.896484,-4561.47998,-5819.300293,-5293.800781,-5057.992188,-9767.140625,-29431.54785,,,,,,,
North America,NAC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-146276.4996,42840.60335,12258.03107,14188.07465,34692.70078,23227.08397,74780.05313,74954.96821,58152.53013,134514.1406,164434.3174,177864.7309,86824.29155,111972.3292,84692.99833,92919.93965,92227.50722,-72724.13212,141876.5315,225912.4702,-135135.3047,-146490.3047,-153533.2031,-158620.1953,-182135.1016,-190952.4922,-162175.4141,-44431.69531,-37052.89063,-30053.60156,-93066.89844,-95430.71875,-169336.0156,-137017.7969,-124161.0938,-97579.79688,-57454.00781,-26885.20313,-55133.19531,-34503.39844,-57031.39063,-123926.3906,-134002.3047,-66599.3125,-124413.8672,-82129.3125,-74325.21094,,,,,,,
Namibia,NAM,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-228.8503276,-218.7509576,-222.1890845,-250.4679316,-268.741406,-271.8837461,-230.3441843,-282.3586939,-250.3162247,-339.5569014,102.472653,330.4197233,465.2527709,504.9688261,705.9699595,904.3648527,581.1632747,534.0455384,442.5016938,276.6414126,,-20.2826767,-19.60653353,-18.73105669,-18.12524843,20.56663132,34.68375015,16.16923523,-7.847213745,157.2661462,163.0043502,251.3073354,222.550427,238.1733484,223.8586879,247.5587249,249.899703,262.1053805,259.3980904,263.3987484,238.8398705,297.1129761,407.8329582,447.8856468,486.7994156,753.423172,708.1697083,,,,,,,
New Caledonia,NCL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,778.1716318,628.6184848,450.9121617,371.9387294,27.77197105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-7.189249451,-7.553276367,8.054777901,-13.8078848,-11.34385806,-12.22962826,-46.64807291,-33.5000499,-69.25177414,-88.63305817,-77.34444116,-145.0324962,-113.753779,-164.357539,-129.702166,-194.6893405,-207.9635163,-413.0909009,-192.9352998,-162.7180614,-141.947401,-261.35357,-277.1486378,-212.7013187,-319.6704826,-383.5446243,-306.3953686,-458.5352821,-280.286478,-348.6862907,-365.3045731,-346.7840824,-433.6305256,-463.1454315,-437.9899406,-490.5481644,-538.2329102,-573.5012932,-574.5451488,-319.6013184,-142.9820442,-141.0875664,234.2985229,196.7209778,279.2150116,384.6165161,431.5255127,,,,,,,
Nigeria,NGA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,2237.109844,-503.6393906,-2746.35798,-4096.633149,-8630.024409,-4064.691597,-5483.312114,-2203.880327,-2971.201045,-8065.560713,-3863.328818,-1107.518379,1278.109199,1025.820508,406.0016211,-287.0679883,-106.0512109,103.130332,-892.7008594,2079.178828,-1162.280273,611.840332,3938.540527,4724.419922,7019.358643,3637.028076,-3066.411621,-6292.808594,-2705.198242,-4511.169922,-11956.23047,-8411.72998,1105.022461,-1231.708984,2802.94873,9999.928711,14897.52979,19375.21094,18912.30957,8054.731934,17004.01123,22113.42041,26353.76904,37886.75732,48219.68066,37563.82471,38585.78662,,,,,,,
Nicaragua,NIC,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,4.592232361,25.6020285,48.05459534,83.53521545,100.2658057,110.7671307,139.8874066,165.9204785,190.1297534,193.8639667,231.5653906,251.5939294,269.2283051,310.603822,318.033584,333.6609521,365.7841925,342.9195898,403.8777716,403.5240286,9.569725037,-16.42514038,-12.6995697,-3.365829468,-0.353713989,-8.132049561,-2.766311646,-2.36038208,22.1171875,28.08032227,115.359787,44.58314514,61.49110413,391.7723389,229.2952881,147.8569031,132.5538025,202.3779297,216.8208923,155.1618347,-2.28036499,251.6221924,99.46807861,135.570343,142.8069763,531.6275024,574.5526428,,,,,,,
Netherlands,NLD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,11977.21637,13684.44014,14705.70586,15831.99805,16897.54561,16272.17275,17444.59941,17302.475,17204.91172,17794.41309,17420.1123,17573.95508,17013.41309,17879.29492,18491.53516,18510.62402,19176.05859,16098.4707,20712.5625,20997.83789,710.5917969,-1442.073242,463.1503906,1299.078125,1491.722656,5706.620117,8172.012695,9542.816406,9478.789063,3730.584961,1293.985352,-1284.203125,-1270.238281,-2731.801758,-3667.932617,-4092.570313,-2757.173828,-3056.358398,-4960.398438,-3210.34082,-2853.655273,-2912.714844,-3313.125977,-2419.8125,-2321.472168,28.359375,-2379.282715,,,,,,,
Norway,NOR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,5572.143713,5529.496213,5721.441669,6324.676056,6542.463194,6079.662962,7512.484116,7593.170203,7689.116479,7974.208667,7880.720331,7731.247318,7711.285486,8459.991205,9093.205402,9455.705865,9601.019507,12203.68829,10751.89935,11057.71731,-712.816925,-798.8359375,-2435.784668,-3007.931915,-3538.511658,-4314.013794,-3852.68158,-4664.554443,-4604.851074,-4218.004639,-4530.532776,-4391.567017,-4282.659851,-4945.078613,-4868.184448,-4433.1698,-4229.276306,-4238.845947,-4974.847046,-4065.916504,-1934.537354,-2381.95459,-1925.585938,-2740.199951,-2682.94873,-2791.275146,-3686.011963,,,,,,,
Nepal,NPL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,165.0023425,166.3209317,165.1917766,168.9694734,170.5650407,173.2666678,177.6055741,181.614176,184.8053097,183.3355154,183.4326785,181.9972629,188.0670785,194.758896,241.3289159,208.7749701,207.8208991,205.070691,208.3391991,214.1453989,-75.96641541,-81.41570473,-87.71738815,-55.92551041,-52.47805023,-71.79059029,-110.1277485,-98.13096619,-123.4944839,-104.87146,-93.68601036,-84.54970646,-94.61504221,-76.54105234,-118.271493,-113.8731232,-110.7003489,-47.04387951,-67.98963451,-161.8609934,-123.9704804,-180.4151216,-147.9616303,-79.20852089,-59.61225033,-605.4099374,1576.213389,,,,,,,
Nauru,NRU,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3488,129.330717,129.313176,119.295775,119.278094,109.259728,109.240816,109.221416,109.201672,99.181584,89.161088,89.140176,79.118992,79.098424,69.079235,79.062104,49.043944,49.0263,49.008397,49.00876921,48.94736474,48.90920378,48.875345,,,,,,,,,,,
New Zealand,NZL,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-39.27942627,264.4148706,726.973252,1028.274927,1255.244194,1506.280908,1902.3198,2216.07627,2434.353906,2711.241211,3156.570874,3101.106006,3396.116138,3712.512939,3977.852734,4138.718018,4405.155103,3464.554224,4962.785815,5163.515771,-503.7698975,-832.0053711,-1212.309082,-1743.005371,-1768.067139,-2352.923584,-2398.550537,-2552.281982,-2612.421631,-2927.814697,-3291.389648,-3171.997314,-3127.03833,-2974.669678,-2168.039063,-1461.075928,-1321.159668,-1302.670654,-1190.225342,-1258.720703,-1316.781494,-1253.762207,0.263183594,5.766601563,-88.08349609,497.3017578,-646.2021484,,,,,,,
OECD members,OED,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,43218.81888,272277.8763,282593.5188,297424.4766,342252.4809,342058.6498,420023.2365,432060.485,427761.9897,537815.628,567524.0151,569927.6964,496168.0228,489699.7493,461007.1157,476519.281,499515.8402,281287.0534,577240.5696,663939.0187,-372784.348,-369058.333,-332991.9824,-294215.8063,-317953.9267,-350917.2351,-299002.8733,-170178.2415,-168751.3198,-178982.4608,-245031.6804,-246753.0787,-317393.287,-265589.6171,-274142.0678,-238386.3888,-191482.9691,-148882.3572,-139138.611,-73216.53123,-96733.98881,-125920.9895,-109084.7852,-62037.31355,-110742.2565,-33496.7593,10633.36181,,,,,,,
